text,sentiment
I request GoI led @USER to start working ⚒ immediately on very profitable Mumbai-Solapur-Hyderabad bullet train corridor as we have resources and at the same time great requirement. @USER @USER @USER @USER @USER @USER,0
"Hyderabad to Mumbai train no22731 
B6 Coach  No Cleaning dirty Smelling how Go in Toilet? Not Answering Anyone's  so much Trouble indian Railways Help please @USER @USER @USER @USER #indianrailway HTTPURL",1
"@USER @USER @USER @USER @USER @USER @USER Mumbai Pune Expressway, Samruddhi Mahamarg, Hyderabad ORR are access controlled. How is this an expressway when slow moving traffic is allowed and no lane discipline from trucks. Request you to enforce proper patrolling",1
"#Gofirst #Delhi #Hyderabad #Airport #aviation #AvGeek #Airbus #Flightdaily 
Delhi 8:45pm - Hyderabad flight G8422 delayed and rescheduled to 11:35pm.
Date: 14/03/2023
Airline: GoFirst 
Aircraft: Airbus A320-271N
Reg no: VT-WDC
@USER",1
@USER pathetic service once again. Flight SG8165 from Delhi to Hyderabad was scheduled at 4:25 pm and it's yet to depart now with no communication from the crew. @USER @USER,1
Baggage arrival delayed by 25 minutes after @USER flight landed at midnight from Delhi at #Hyderabad; routine explanation by staff: tractor trolley developed issues... so will take 15 minutes more; passengers losing patience @USER @USER HTTPURL,1
"Major drama on a flight out of Hyderabad tonight I hear. One man beat up and abused another over seat allocation. They were deplaned. The flight was delayed by over an hour.
😲",1
@USER so you guys decide to depart early and not even bother to announce at a busy airport like hyderabad. Atleast 3 people have missed the flight it can't just be human error. For the past 50 mins we are waiting to get even a small respectable reply from your associates,1
@USER whats happening with ur flight SG 8165 delhi- Hyderabad. Initial timing of the flight was 16:25 then it got delayed till 17:55 and further got rescheduled till 18:45 but still there is no information and no specific boarding time is provided by ur staff,1
"The return flight from Newark to Hyderabad was also cancelled, and the passengers were rerouted to Mumbai instead of Delhi. The flight from Mumbai to HyD was scheduled after an 8-hour wait. My parents and my aunt are 60+ years had a horrible experience during both journeys.",1
Today we had the inaugural flight of Indigo from Hyderabad Nagpur Nasik n back . Two major new cities linked to Nagpur . Aircraft used is ATR ….,2
"@USER Yes, Flight was from Hyderabad to Vizag, pilot announced landing we could see the runway but suddenly he announced bad weather and we flew back to Hyderabad. It was a good decision by the pilot after that the airport was closed for 4 days.",2
@USER @USER @USER Spicejet first you cancelled the direct flight from Delhi to Nasik and then provided alternate flight with more than 12 hrs transit in Hyderabad. PNR: PIGM3U. Please provide a stay in Hyderabad now as your crew denied in Delhi today.,1
"@USER @USER
 my bag was completely ruined from outside and damaged what kind of baggage safety is this? Flight AI0619 Mumbai to Hyderabad. Please look asap and refund for the damages. Customer service not responding. Look ASAP
HTTPURL HTTPURL",1
It is time for @USER to introduce tiruchirappalli-delhi flight services via bengaluru or hyderabad.  Already your parent co @USER  reaping the profits from tiruchirappalli.,0
@USER Shame.. @USER Flight 6E 6606 Hyderabad to New Delhi took off at 4:30 PM and a life jacket was lying under the seat 34D which was going back and forth. The air hostess didn't care.. What safety guideline do you have?,1
"@USER congratulations &amp; thank you for starting direct flights from Nashik to North Goa, Ahmedabad. Plz start Hyderabad, Bangalore DIRECT routes as well coz despite heavy demand @USER stopped their routes, seems like they are not capable. @USER @USER",2
@USER In Bangalore auto guys have such mentality. Even bmtc buses. They straightly tell y ur in Bangalore go to your state if u can't speak local languages . They literally force to speak . Speaking Hindi in Bangalore it's like doing big crime it's mentality harrasment.,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Two vehicles were taken from Ola company in 2020, they were returned in one week, HTTPURL",0
@USER 139 is not working.  Train number 16590 hubli to bangalore rani chenamma s1 bogue group of students are playing and creating lot of disturbance kindly help,1
"Today i got bad behaviour from conductor, they told abusing language, most of Bangalore bus conductors are very rudely, kindly take a action.@USER @USER @USER @USER @USER HTTPURL",1
"#Rapido I booked a rapido service in Bangalore very recently after reached my destination he said, ""y u are booking from this place, it took me so much time to reach"" in rude voice. He wanted me to paid in advance and i asked him why and he said, this is his first ride so he need",1
@USER @USER @USER Bangalore is becoming worst only Beacuse of bjp Government..... Last week auto driver threw the mobile and helmet of a rapido driver,1
"Nitin Gadkari, Minister of Road Transport and Highways, Government of India, unveiled the pilot trial of MD15 buses and Prototype launch of M100 (100% Methanol). Bangalore Metropolitan Transport Corporation organized the event at Vidhana Soudha on March 12
HTTPURL",0
@USER @USER why I need to pay for toll from travelling to Bangalore airport to my drop location,1
Travel hassle-free from Chennai to Bangalore or vice versa with I Square Taxi - Get the best one-way fare now! #ChennaiToBangaloreTaxi #BangaloreToChennaiOneWayTaxiFare #ChennaiToBangaloreDropTaxi HTTPURL,2
@USER @USER @USER Trichy Railway Junction is legendary icon with 12 platforms has historical significance from British era. Trichy has the legacy of transport Hub. Indigo flight operates Trichy Singapore Kolkata is the classic route for elite business community to transfer to Bangalore via Trichy.,2
@USER Saudia service during hajj was haphazard. My family and I had paid for direct flight from Jeddah to Bangalore. But Saudia staff forced us to board a layover flight. It's been more than a year and still waiting for my refund mom's and brother's ticket refund,1
"Airacabs is a reliable airport taxi service operating in Hosur. They offer comfortable and hassle-free airport transfers to and from Bangalore International Airport. With a fleet of well-maintained cars and experienced drivers, Airacabs ensures timely pickup and drop-off. HTTPURL",2
"@USER @USER @USER I travelled on Bangalore hassan few days back. Paid 200rs toll on car. Now that shiradi ghat repair is going on, they will add toll there as well, which will make the toll cross 400Rs. It is half of the bus fare. What is this nonsense? This toll is nt ther even on big US highwys.",1
Bangalore traffic has been terrific this week. I am reaching Cooke town to Richmond in 20 mins by car. Whatever @USER police is doing seems to be working. HTTPURL,2
"@USER If you book an overnight bus package from Bangalore, it's all taken care and very convenient too.",0
"@USER @USER @USER Even bicycle manufacturing can support millions of jobs. The point being, cars are taking too much space in a city like Bangalore, being parked on the roads causing safety hazards and blockage of traffic. Enforcement today is negligible.",1
Since when #ubergo is not providing ac to it’s customers in Bangalore??? #uber #uberindia,1
"@USER @USER @USER @USER @USER I am really thankful to the police department of Bangalore police and their team for taking prompt action on this. Hope to receive updates on the same, going forward.",2
"This is ridiculous ! Bangalore Mysore Expressway charges toll on buses, KSRTC buses passing on the toll charge to public ! BJP knows only to loot public. Do we need such a looting party to come again in Karnataka. Throw them out. HTTPURL",1
"What I absolutely love about Chennai and miss in Bangalore are suburban trains and share-autos. Man, are they convenient and cheap!",2
@USER sir pls also look at improving  IRCTC website - there are bugs implanted intentionally to help agents  - also a train from Bangalore to Kashmir (once a week )can help boost revenue both to railways and kashmir,1
"@USER The bus service in Pune today is at level 0, as it was way below 0 for many years. You should check the bus service in Mumbai and Bangalore. In just 10 years bus services in Bangalore and entire Karnataka has grown leaps n bounds. Both private and public transport.",2
@USER  driver dont switch on ac for any trip in Bangalore .They say for uber go ac is not included.  Raised this to uber multiple times. No actions taken. My ratings are going down because i ask for AC😅  Do you have control on your business ?  Looking for solution.,1
"@USER Took a ride by autorickshaw (Bangalore) on Feb 8, initially selected payment through credit card, transaction failed and I paid the driver the full amount in cash. I wrote an email to Uber support. They came back with a solution - pay 60% again to clear the dues!!",1
@USER @USER @USER @USER @USER Sir please kindly approve interstate Agreement KSRTC and Apsrtc regular service increases from Karnataka and Andhra borders passenger facing a lot problems in private buses from Bangalore to Kadapa madanapalle routes please kindly release Gazette notification from government.,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER sir please kindly look into interstate railway line and please kindly increase Kolar memu train from Kolar to ksr Bangalore devanahalli via chikbalapur chintamani Yelahanka Bangalore devanahalli Kia airport route it's helpful for students,1
@USER @USER @USER @USER @USER sir please kindly look into interstate railway line and please kindly increase Kolar memu train from Kolar to ksr Bangalore devanahalli via chikbalapur chintamani Yelahanka Bangalore devanahalli Kia airport route it's helpful for students,1
@USER @USER @USER @USER @USER This is very sad what's going in Bangalore are women's really safe? @USER instead of helping her you guys are threatening her shame on uber company plz help her,1
"@USER @USER @USER Please introduce an alternate train route via Patna, Patliputra, Gaya, Ranchi, Rourkela, Titlagarh, Visakhapatnam for Patna, Gorakhpur, Jharkhand trains to Southern areas like Chennai, Bangalore, Trivandrum, Madurai, Rameswaram. It will take less or approx equal travel time",0
"@USER I m in bangalore. And I am receiving my ola s1 pro tomorrow, which i had booked last week. Will it already be having the enhanced fork system? Or the replacement is applied to me as well incase i opt.",0
I literally spent more time (to be precise 1.5 hours) waiting for the Uber at the Bangalore Airport than in the air coming from Mumbai. 🤯 @USER Can you atleast display the waiting time? Or let the users know if the cabs are not available? HTTPURL,1
"@USER There is no space in Indian cities. I rarely used my car in Bangalore, due to traffic, parking issues. I was comfortable using metro and city bus. And sometime by walk.",1
@USER Respected MP sir day by day our kolar railway division is going under week zone.Please wake up and focus to develop railway in our district we are the daily travellers to Bangalore and currently there are lot of shotage buses from the evening time.,1
"@USER @USER Almost you people have stopped all passenger trains which were running from Hubballi - Bangalore. Which were running before COVID. Now, slowly trying to Stop few passenger trains which are running after COVID by temporarily canceling and then permanently.",1
"@USER I want to appreciate @USER drivers for being professional during my recent trips - no cancellation, no demand for cash etc. Well behaved. Bangalore has a different story. Thought of passing on my compliments.",2
@USER @USER @USER @USER @USER @USER @USER Are your driver's also following the new trend of abusing customers during the ride ? new trend happening in Bangalore! Shall one book Uber for ease of transport or to get abused ???,1
@USER Hello Rapido ..we are facing in Bangalore..some Auto drivers are still harassing and scolding Rapido drivers in Bangalore . kindly look into it and resolve the issue ..so we can  take orders and ride safely..,1
"Among the cities where I have used Ola and Uber, Bangalore is the only city where the driver refuses to switch on AC.",1
@USER @USER @USER @USER @USER The pace at which bullet train is built I wish same effort is given to Bangalore suburban railway.. it stands almost at 2-3%… 🤦‍♀️🤦‍♀️,1
"You go to any damn RTO in Bangalore you can get a license without giving a test. But if you go to remove the hypothecation of your car, be sure to visit 3 times if you don’t exchange cash.",1
@USER every time I take a ride in Bangalore it is something new. Heights of ridiculousness today when the driver says “Uber new rule is no AC” and drove in a vehicle that definitely was ~40C inside. Getting a bit absurd folks.,1
@USER @USER @USER Holliganism by Uber driver jn cahoots with Uber Representatives at Deve Gowda Airport Bangalore. No tracking mechanism of cars who are on open codes. Serious harassment and unsafe for women,1
"@USER I hate bus travel from Bangalore - Pune, but that's bettee if we dont get 2nd AC... Sleeper is like unreserved, eveeyone come and sir.. We have to fight...and transgender every station",1
@USER @USER I have just booked an Ola in Bangalore to Airport. Its Ola mini. Driver refused to switch on the AC. I want to know is AC isnt included in Ola mini?,1
Cab drivers say that @USER has asked them to keep Air conditioning in the cabs off if they want to make more money. And Ola customer Service not reachable. #Bangalore  While customers pay Rs 40 per km,1
"@USER Frankly speaking I have been to many city but found Bangalore as most racist,i stopped taking public transport in Bangalore if you travel with bus conductor will never return change if you talk in English or Hindi they show arrogance only option is cab no need of conversation",1
"@USER @USER @USER @USER @USER @USER Tirupati- Secunderabad, Bangalore-Secunderabad vande bharat trains launch date sir ? Why delaying these routes ?",1
"No single @USER  @USER  vehicle turns on the Aircon even after requesting in bangalore. Amidst the heat and dust , this is the least they can do!",1
@USER @USER @USER @USER Sir please kindly increase passenger memu train from Kolar to ksr Bangalore devanahalli Kia airport route huge demand for daily traveling passenger from these routes please kindly extend All airport memu train upto chikbalapur it's helpful for students  daily traveling passenger,1
@USER flight number G8-325Mumbai to Bangalore flight got delayed more than 5hours. I would not recommend anybody to fly in #gofirstairways it is my #lastgoflight. I feel @USER is better. @USER @USER @USER HTTPURL,1
"This is condition of sleeper coach in train nos 12296  , sanghamitra express , which run daily from bangalor to Danapur and Danapur to bangalore its a journey of about 40 hrs and more and people suffer a lot in this route if some one is viewing my tweet please help people. HTTPURL",1
Worst bus ticket booking service @USER I booked the ticket on 9th March 2023 to go from Nellore to Bangalore on 13th March 2023...on 13th March I went to the boarding point and got to know that the booked bus got cancelled....,1
"@USER @USER @USER @USER @USER @USER Due to indifference of @USER India, Tpty-Pakala-KPD line will lose its importance soon. Penukonda-DMM, GNT-GTL doubling are progressing at a rapid pace. Future trains from Vijayawada/Howrah side to Bangalore including Vande Bharat trains will be run on GNT-GY-DMM route",1
@USER cancel your service in Bangalore. Most of the drivers I found cancelled the trip by themselves. Learn something from @USER @USER drivers are much better than @USER,1
@USER I had similar experience in Bangalore. One of Fellow passenger in Bus asked me to speak in Kannada . I told him I know German &amp; if I tell you to speak in German how you will feel. Only fool can behave like that auto-wallah. No decent human being does such things.,1
@USER  is there a plan to introduce UPI option of making payments in the buses #Bangalore #bmtc,0
"@USER @USER @USER @USER BMRCL must execute metro &amp; suburban rail projects as their land acquisition policy sees hardly any resistance. Also, as land is acquired for rail projects to accommodate future growth, GoK can almost immediately handover land in Bangalore when IR wants to double its trunk lines",1
"@USER train no 22626, pnr 4557615889, KPD to MAS, 13/3/2023. Why is there so much jerk in Double ducker train. Passenger trains are much better than double decker Bangalore. Every 2 mins there are so many violent jerks, we are premium passengers and need your to answer.",1
"Recently booked @USER from Bangalore airport. On reaching the airport late night,came to know that the car was located 20 kms away. Zoom car told to book the cab and that they will refund the money to and fro the airport. Still awaiting refund and no one is answering. HTTPURL",1
"Hello, @USER There is a wrong case registered on my bike. The fact is the vehicle is not used in Bangalore since the day I purchased it, it is being used in Mandya. The vehicle number is ""KA05JG9103"" and Notice No. is ""34352294"". Please provide the Violation image.",1
"@USER Once I asked an auto driver to put the meter on and he started scolding me why you people migrate to Bangalore.. such things you can see when you ask the auto driver to put the meter on.. thanks to OLA/UBER, no longer such pains..",1
@USER @USER @USER @USER @USER @USER @USER @USER please kindly increase regular service Apsrtc And KSRTC regular service from Karnataka and Andhra borders from Bangalore to Kadapa madanapalle tirupati via chintamani routes daily HTTPURL,1
@USER @USER IN weekends KSRTC buses chikbalapur division chintamani depo KSRTC buses from Bangalore to Kadapa madanapalle routes not operating from past 1 month passenger facing a lot problems to travel please kindly provide strictly rules from these routeplease HTTPURL,1
I came from Chennai to Bangalore yesterday morning by VB. Train arrived late by 40 minutes at BLR. Had an unscheduled stop at Bangarapet for 30 minutes,1
@USER UberGo drivers refuse to run AC - A regular issue at Bangalore Airport- Uber ground staff hand in glove,1
"@USER @USER @USER No doubt, Railways is doing wonders by electrification, doubling and speeding up of trains, etc. Please introduce one day time express train like Pallavan from Tiruchirapalli to Bangalore.",2
"In one of my first few Bangalore visits some 5 years back one Ola driver demanded cash for a credit card payment, inspite the app showing otherwise. He spoke only in Kannada and refused to budge. I called my co founder who spoke in Kannada and nothing changed. Had to pay cash.…",1
"@USER @USER Clearly you do not live in Bangalore and have no idea of the ground realities. Here, auto and taxi drivers hate you even before you've entered their vehicle. Most of them are spoiling for a fight and as a woman especially, you know better than to engage with them",1
@USER @USER These workers go back to their homes once in a year. There is only Karnataka Express with Non-AC coaches from Bangalore to Delhi taking the shortest route. People have to suffer because you want trains from Hubli. Railways has become Sub-Standard driven by regionalism &amp; politics.,1
"@USER @USER Further, the trains from Bangalore to Delhi that go via Hubli takes 10-11 hours more than what would be through the shortest route. Bangalore is a place with almost 1 crore population. It comprises of many North Indian workers who work on daily wages.",1
"@USER @USER There are 5 trains from Hubli to Delhi, out of which 4 are originating from Bangalore and Mysore. How many more trains do you want? Trains originating from Bangalore is not a KSRTC bus. By your logic, if there are flights originating from Bangalore, they must go via Hubli HTTPURL",1
"@USER @USER Sir, I'm travelling in double decker train from Chennai to Bangalore, this C1 couch was full of Mosquitoes, there are no attender, need your help to escalate PNR - 4765309134. Thank you",1
@USER Why OLA do not have any control of the drivers. Inspite of so many cabs and auto around none of them were accepting rides at KSR Bangalore city railway station today morning. Let all know what penalty you are levying on drivers if they keep cancelling rides,1
@USER @USER @USER I traveling from smvt Bangalore to Guwahati sf express but this train is late 3 hours and for this train i can't catch my another train from Guwahati to forkating. Tell me how to file TDR,1
"It's 2:03 AM and people are waiting for taxis at New Bangalore Airport. Something very illogical, I still don't understand as it is still under construction Airport. No facility of OLA/UBER people are waiting in line for hours. What about the safety about people in night HTTPURL",1
@USER The rails are too late sir please clear the problem quickly between Hubballi to Bangalore especially Golgumaz exp it was too late 2 to 2:30 hours train number 16536,1
@USER no blankets provided in Kundapur to Bangalore ambari dream class 2041CDPBNG bus no KA57 F 3918 worst service.,1
@USER @USER  traveling by chennai Bangalore mail. S6 COACH. STINKING UNABLE TO TEAVEL would appreciate if ordinary trains also are focused to improve hygienic conditions.  @USER,1
"@USER pathetic service in Bangalore T1 airport. Waiting period is more than 40 mins, is this some kind of joke ?#ubersucks",1
What is purpose of having a schedule for Indian railways if it is not met on time always Shatabdi train running late by 1 hrtoday chennai bangalore shadabdi is not a free service not accepted and not fair @USER @USER @USER @USER @USER,1
"@USER Most of the auto drivers in Bangalore are in a ready to fight mood, why?  Uber is a Problem, Ola is Problem, Rapido is a problem, Ola money is a problem, offline booking 4x rates, take or leave, now language too. 🥲",1
Dear @USER we just spent worst 1 hour of life. I booked a cab for my relatives and they are new to Bangalore. Driver was drunk and cancelled ride mid way and asked to go offline. We had no option but to pray. On top of that you charged cancellation fee. Great! HTTPURL,1
"@USER Only those trains that run at 160 kmph - end to end - should be branded (and charged) as Vande Bharat Express. For example, Chennai - Bangalore - Mysore should not be classified as VB Express!",0
"An auto driver in Bangalore is assaulting a ""Rapido driver"" from North East. He has not only smashed the mobile handset of the hapless guy from North East, but has also used racist slurs against him. 1/2",1
"@USER @USER @USER @USER @USER no train connectivity from central Odisha(DhenkanalTalcher, Angul,Rairakhol)to southern India.A train should be introduced in the route of BBSR/CTC to Bangalore via Dkl,tlhr, Angl, bona,rair,sbp,Blgr,Budm,tig",1
"I got my bike yesterday at bangalore SBC yesterday after 11 days and its number plate is missing , self is broken n few dents on petrol bank kindly suggest what to do",1
toyota commuter hire bangalore - toyota commuter hire bangalore | luxury car hire bangalore | commuter hire bangalore HTTPURL,0
@USER We need better train connectivity between Bangalore and Mumbai #VandeBharatExpress @USER @USER,1
@USER Bangalore Auto drivers are obsessed with rapido and people who ask them to speak another language,1
@USER @USER @USER @USER @USER I have traveled in bangalore by bus and the bus frequency is good,2
@USER @USER Wrong information. The auto drivers in Bangalore are the most people friendly. The buses run by BMTC or KSRTC are the best logistics in the country. Kindly avoid wrong allegations.,2
@USER @USER @USER how about Running new Trains between  Mumbai Bangalore,0
"The AC is not working in C3 coach of 22626, Bangalore to Chennai train. My PNR number is 4345065247. Please look into it immediately @USER",1
"@USER For official purposes, I was regularly traveling to Mysore by Car from Bangalore . The traffic was pathetic. For 120 km minimum 3hrs from Nice road junction. Very happy to see that Bangalore- Mysore got well deserved green field expressway . 👏👏👏 Modi hai to Mumkin hai 🙏",2
"so yesterday n8 i came from my home town to bangalore by train,and i got a auto at smvt station,they told 700,i told not more than 500,so they agreed on that ,while coming this auto driver again told pay 100 extra becoz going coming was 32 kms as drop location was near bommanhali",1
"@USER All these qualities are limited to few trains like Vande Bharat, Shatabdi and Tejas. Took a non super fast train to Bangalore (Hubli express) and rats were roaming around in the coach, door hinge of an AC 2 tier coach was broken, and no linen was provided.",1
@USER @USER @USER @USER @USER @USER @USER Increasing bus can only leads to more expenses and more traffic as we alredy know there are 1.2 cr vehicals are in bangalore. What we need is robust public transport were in metro station and bmtc station are in same place,1
@USER Bangalore is already clogged. Adding 10000 buses will increase road jams and pollution..,1
"@USER @USER @USER @USER Again, Bangalore needed a viable metro 10 years ago. Just metro or road or bus rapid transit don't exist in isolation. You need a combination of these and more. Which is what's happening now",2
@USER Bangalore auto driver’s and bus conductors are really very arrogant same thing happen with me many times,1
"@USER @USER @USER My 1st exp of needless aggression, boorish behavior &amp; language chauvinism happened when as a first time tourist in Bangalore I boarded a BTS bus from Majestic to Vidhana Soudha in 1988. The conductor was hostile, abusive &amp; uncooperative the moment he realised i don’t know kananda",1
@USER Exactly. I have had very good experience with auto drivers and taxi drivers in Bangalore. Once upon a time it was like my second home. If you give respect and talk to them nicely they will help you. Why will any human being respond with like/love if you are rude to that person?,2
"@USER @USER @USER auto driver was humble here? bangalore auto drivers have track record of rowdism. Recently auto driver hit a rapido driver from north east nd said in video that pple from other ""country"" r taking our jobs",1
This was how the bus lanes in Bangalore was supposed to work.  HTTPURL,0
@USER @USER @USER @USER @USER @USER Dhanbad - New Delhi daily train and Dhanbad - Bangalore daily train is required urgently. But nothing is done by central government.,1
"@USER This has to be spirit of India. A metro pillar fell on a bike in Dec in Bangalore and killed a mom and child. Action taken nil, celebrating everything 100%",1
"@USER @USER @USER @USER @USER @USER Kindly operate this service via Salem, Vridhachalam, Cuddalore, Chidambaram..... Trichy , Thanjavur route is having one daily over night train service to Bangalore",0
"@USER Due to indifference of @USER India, Tpty-Pakala-KPD line will lose its importance soon. Penukonda-DMM, GNT-GTL doubling are progressing at a rapid pace. Future trains from Vijayawada/Howrah side to Bangalore including Vande Bharat trains will be run on GNT-GY-DMM route",1
"We in Bangalore more and more city bus service needed NEEDLESS TO SAY QUALITY CITY BUS SERVICE, right now BMTC is service with junk and unclean busses. We the public of Bangalore deserve BMRCL type neat clean and air condition city bus service",1
"@USER That’s why people choose Ola Uber for better service and these guys start crying. Bangalore is no more a your land city, it is international now so adapt what is required that crying my land my lang!",1
"@USER As per video 75 minutes reaching time between the cities is wrong message, people who drive basic car may keep try to reach within the said time, it may leads to accidents &amp; also said reaching time is not exactly to Bangalore City it is till Nice road  junction.",0
@USER @USER sir KSRTC buses from Bangalore to tirupati night Times between 10:00pm to night 12:00pm KSRTC buses not going Kolar mulbagal KSRTC bus stand all buses going by pass road passenger facing a lot problems in Kolar mulbagal KSRTC bus stand take action.,1
@USER Service number 7660. This is report of the bus for last week. Bus is arriving at the right time at it's depo (NZB) in the entire last week. But is late arriving late everytime at Bangalore! Appreciate if the driver is punctual even in non-depo places. HTTPURL,2
I think bus no was 289A or 298 A I am new here in Bangalore so there is a confusion about bus no. But timings are perfect.,2
@USER Only been to Bangalore once back in 2019 just backpacking temple towns. Did not speak one word of Hindi and yet these auto driver from the city were vicious and constantly harassed. Decided to just use Uber to stop the nuisance.,1
@USER Now they are back with limited buses with limited routes as mentioned by someone above. They will back to usual business once their Bangalore cases gets victory.,0
Ola @USER Wait time of more than 30 minutes at Bangalore airport. Feeling disappointed ☹️,1
"@USER @USER sir Bangalore Magadi road work stopped since one year, in many places road digged but not completed at least complete between Nice road and Thavarakere , it is so worst for people travels on bike, in rainy season it will be deadly.",1
"@USER @USER @USER @USER @USER KANNADA IS OK WITH KSRTC, BMTC, BESCOM, BBMP, BWSSB, AUTO DRIVERS, BUS CONDUCTORS, DRIVERS OF KARNATAKA! I DON'T NEED THESE CORRUPT/ BIGOTS @ MY BANGALORE!😠",1
"@USER this is common in bangalore auto,bus conductor ,these beggars ask for extra money to the north indians and when they refuse to pay then they start shouting in their kannada.",1
@USER @USER @USER @USER Kudos to the team. But sad story is @USER proposed Velanganni - Bangalore train is yet to start the service. Please consider the public demands. @USER @USER Bangalore train hard to get. But now it seems SR not giving clearence. HTTPURL,1
"@USER travelling in train number 12657 PNR 4341957919 chennai to Bangalore now, blankets are not given in B1, will it be given or not",1
"It was former #Karnataka #CM SM Krishna's dream to turn #Bangalore into a #Singapore. Some 20-odd years later, a bus load of pourakarmikas from #BBMP are on a visit to the island nation for a first-hand experience. The trip has been organised by @USER @USER HTTPURL",0
"@USER What's the solution? Footpaths, buses, 200km metro and 200 km suburban. Some of it is being done but footpaths outside of central and old Bangalore is still poor. Need to start fixing that especially around busstops and metro stops.",1
@USER @USER @USER @USER @USER @USER @USER @USER In the Bangalore auto driver behavior like a rowdy they are misbehaving with customers they didn't care about passengers &amp; on the road rash driving &amp; fighting with Rapido or ubers rider this is very shameful please do the needful.,1
@USER @USER @USER @USER @USER @USER That video is the proof for decreased buses. Kindly Come to Bangalore For More Proofs,1
"@USER @USER @USER @USER Many people suffer in Bangalore because of most of worst Auto drivers, 1st they never follow traffic rule, 2nd worst behavior, never respect any passenger 3rd in Ola any emergency situation 10 time they will pick and cancel the rides.. there are many incident worst behavior",1
"Got looted by #Uber in Bangalore today booked an Uber Auto fare was 140 but he took me on longer route, rode rashly and also I had selected paytm he started acting as if he didn't know and as I have no experience in Uber App I gave him cash by mistake and got charged also",1
@USER Today am travelling between Chennai &amp; Bangalore by Shatabdi.  I am nearing near Bangalore &amp; went into a Toilet to ease myself. Toilet was soiled inside the bowl. Tried flushing but did not work. I tried another Toilet same sad story. Premium Train &amp; Premium Toilet? Sad.,1
@USER Please construct elevated railway tracks from Hyderabad station to Falaknuma station to run circular MMTS trains in the city. Bangalore/Kurnool bound trains can be started from Lingampalli. Congestion in Secunderabad/Kacheguda to Falaknuma track can be reduced. Time saving tracks,0
Paytm fraud @USER  I booked bus from Goa to Bangalore but the bus was cancelled within 1hr before the boarding time. It’s so shameful and disgusting behaviour of @USER Don’t book from this third party app. I have lost my money around 2000 which was not refunded,1
@USER Sir ji please use service road .. you will understand the problem... KSRTC buses from Bangalore to mandya have to use service road... the travel time has increased from 2 30 hrs to 2 45 hrs.. to benefit car users you screwed poor people's life who uses public transport ..,1
Luxury car hire Bangalore | Car Hire Bangalore | Cab Hire Bangalore | Airport Car hire Bangalore | Car Rentals Bangalore HTTPURL,0
@USER This Rapido is hurting auto business in bangalore severely bjp is busy counting 40% commission not bother about the difficulty face by different small shops auto and other businesses,1
"@USER Hello Mr. Piyush Goyal,Vande Bharat Trains being launched across India. Between Mumbai - Bangalore - Mumbai there has been no fast trains &amp; the railway board is silent. Dont you think between the IT capital &amp; Finance capital fast connectivity should be there? Please",1
"@USER But I have a different experience. Two days back, I used ola, private taxi, autos to move around bangalore, can't speak a word of kannada but all of them were help full, gentle and patient with me.",2
@USER hi I m unable to reach out to you but I m in a ride currently in Bangalore and the driver is refusing to switch on ac and is asking for extra charges need your help cause it’s 30 degrees here and be expects us to travel without ac for more than an hour,1
@USER Unbelievable journey from Mysore to Bangalore in a taxi. That was a 3 or 4 lane highway but you'd never know. Very interesting indeed when it got dark. Only heard the driver get cross once. I think he'd slowed down to avoid an animal,2
"@USER is there any website to track Rajahamsa and other bus timings, from Bangalore to kgf?",0
#IndianRailways #lahotiak #centralrailways Today 11th March 2023 I'm travelling to Bangalore from Howrah by Duronto Express 12245 &amp; the train stopped at Bhogpur from 11:48am till now  delayed more than 3 hrs 48 mins. No update. Worst service ever happened. I want my refund,1
"We can actually get back at these annoying Bangalore auto drivers, by taking rapido, apparently it's been a bad business for them ever since rapido.",1
"@USER Who takes auto in a city like Bangalore.? They over charge like crazy. With ola, uber etc no point risking a trip with such folks. And the reality is that in any metro city u would always find its the students, professionals from other states who drive business",1
@USER -i am currently using an uber go in Bangalore and the driver says a/c cannot be turned on in uber go . Is this true ?,0
@USER Horrifying incident happened yesterday night from Lingasugur to Bangalore sleeper bus (KA36F1496). Some biker threw stone towards driver. Stone hits drivers collarbone but he controlled the situation and avoided big accident. Because of him we all are safe. HTTPURL,1
This is the pathetic condition of Talguppa - Bangalore city sf express. Train no 20652. Pls look into this @USER HTTPURL,1
@USER Train no. 12079 (Bangalore to Hubli) is not shown while booking. Is it temporarily suspended?,0
"I am in love with this #Qute, you are lucky to get them when you book @USER @USER Auto. In Bangalore their numbers are growing, have you seen them in your city? HTTPURL",2
@USER @USER Why should these people suffer like donkeys in train just because  you want your regional bias to be fulfilled? There are many trains from Hubli to Delhi and Mumbai. Be happy about it. Rajdhani and Karnataka are the only trains left providing fastest connectivity from Bangalore.,1
@USER as a public and citizen of bangalore im asking you y u r not questioning auto drivers about meters y they dont use y they dont come to some places to where customer asked this is y uber ola and rapido apps are developed we book in app from anywhere to anywhere,1
"@USER if the rowdism by auto drivers is legal then everyone can do it right, 4 days back one incident auto driver harassing rapido driver and one month back one auto driver given punch to car driver on road which is published in bad drivers of bangalore youtube channel",1
@USER @USER @USER @USER The auto drivers have no one to blame but themselves. I am from Bangalore and I have experienced autos charging  100rs for just 3 km. we just decide it's better to walk the small distance and they wonder why they are losing business to Ola and Uber.,1
